id_aves,codigo,sinonimo,nombre,morfometria,endenismo,migraciòn,ecologia,behaviour,anio_publicacion,anio_colleccion,familia_id_familia,especies_id_especies,uicn_id_UICN
4237,UTPL_A0327,,Watkins' Antpitta,no,S-SO,,no,no,2015,2003,33,311,8
4238,UTPL_A0740,,Rufous-necked Foliage-gleaner,no,S-SO,,no,no,2015,2003,31,724,8
4239,UTPL_A0358,,Henna-hooded Foliage-gleaner,no,BT,,no,no,2015,2003,31,339,8
4240,UTPL_A0737,,Necklaced Spinetail,no,BT,,no,no,2015,2003,31,720,8
4241,UTPL_A0635,,Gray-and-white Tyrannulet,no,BT,,no,no,2015,2003,81,617,1
4242,UTPL_A0382,,Gray-breasted Flycatcher,no,BT - RM,,no,no,2015,2003,81,356,2
4243,UTPL_A0460,,Baird's Flycatcher,no,BT,,no,no,2015,2003,81,437,1
4244,UTPL_A0453,,Sooty-crowned Flycatcher,no,BT - RM,,no,no,2015,2003,81,429,1
4245,UTPL_A0227,,White-tailed Jay,no,BT,,no,no,2015,2003,20,222,1
4246,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,no,BT,,no,no,2015,2003,78,126,8
4247,UTPL_A0826,,Plumbeous-backed Thrush,no,BT,,no,no,2015,2003,80,804,1
4248,UTPL_A0592,,Cinereous Finch,no,BT,,no,no,2015,2003,73,580,8
4249,UTPL_A0667,Aimophila stolzmanni,Tumbes Sparrow,no,BT,,no,no,2015,2003,25,648,1
4250,UTPL_A0064,,White-headed Brush-Finch,no,BT,,no,no,2015,2003,25,67,1
4251,UTPL_A0473,Basileuterus fraseri,Gray-and-gold Warbler,no,BT,,no,no,2015,2003,48,450,4
4252,UTPL_A0545,,White-winged guan ,no,,,no,no,2015,2003,22,532,8
4253,UTPL_A0364,,White-edged Oriole,no,BT,,no,no,2015,2003,37,342,1
4254,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,2015,2008,60,280,1
4255,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,2015,2008,60,624,3
4256,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,2015,2008,71,758,4
4257,UTPL_A0427,,Elegant Crescentchest,no,BT,,no,no,2015,2008,41,400,1
4258,UTPL_A0737,,Necklaced Spinetail,no,BT,,no,no,2015,2008,31,720,8
4259,UTPL_A0635,,Gray-and-white Tyrannulet,no,BT,,no,no,2015,2008,81,617,1
4260,UTPL_A0818,,Tumbes Tyrant,no,,,no,no,2015,2008,81,796,3
4261,UTPL_A0460,,Baird's Flycatcher,no,BT,,no,no,2015,2008,81,437,1
4262,UTPL_A0227,,White-tailed Jay,no,BT,,no,no,2015,2008,20,222,1
4263,UTPL_A0745,,Tumbes Swallow,no,BT,,no,no,2015,2008,35,730,8
4264,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,no,BT,,no,no,2015,2008,78,126,8
4265,UTPL_A0592,,Cinereous Finch,no,BT,,no,no,2015,2008,73,580,8
4266,UTPL_A0702,,Sulphur-throated Finch,no,BT,,no,no,2015,2008,73,682,1
4267,UTPL_A0667,Aimophila stolzmanni,Tumbes Sparrow,no,BT,,no,no,2015,2008,25,648,1
4268,UTPL_A0364,,White-edged Oriole,no,BT,,no,no,2015,2008,37,342,1
4269,UTPL_A0586,,Peruvian Plantcutter,no,,,no,no,2015,2008,21,573,8
4270,UTPL_A0306,,Coastal miner ,no,,,no,no,2015,2008,31,291,8
4271,UTPL_A0454,,Rufous Flycatcher,no,,,no,no,2015,2008,81,430,8
4272,UTPL_A0498,,Scrub Nightjar,no,BT,,no,no,2015,2003,12,481,8
4273,UTPL_A0484,,Short-tailed Woodstar,no,BT,,no,no,2015,2003,77,465,8
4274,UTPL_A0396,,Tumbes Hummingbird,no,BT,,no,no,2015,2003,77,371,1
4275,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,2015,2003,60,280,1
4276,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,2015,2003,60,624,3
4277,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,2015,2003,71,758,4
4278,UTPL_A0427,,Elegant Crescentchest,no,BT,,no,no,2015,2003,41,400,1
4279,UTPL_A0737,,Necklaced Spinetail,no,BT,,no,no,2015,2003,31,720,8
4280,UTPL_A0635,,Gray-and-white Tyrannulet,no,BT,,no,no,2015,2003,81,617,1
4281,UTPL_A0460,,Baird's Flycatcher,no,BT,,no,no,2015,2003,81,437,1
4282,UTPL_A0453,,Sooty-crowned Flycatcher,no,BT - RM,,no,no,2015,2003,81,429,1
4283,UTPL_A0227,,White-tailed Jay,no,BT,,no,no,2015,2003,20,222,1
4284,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,no,BT,,no,no,2015,2003,78,126,8
4285,UTPL_A0826,,Plumbeous-backed Thrush,no,BT,,no,no,2015,2003,80,804,1
4286,UTPL_A0592,,Cinereous Finch,no,BT,,no,no,2015,2003,73,580,8
4287,UTPL_A0702,,Sulphur-throated Finch,no,BT,,no,no,2015,2003,73,682,1
4288,UTPL_A0664,,Crimson-breasted Finch,no,BT,MI,no,no,2015,2003,73,645,1
4289,UTPL_A0667,Aimophila stolzmanni,Tumbes Sparrow,no,BT,,no,no,2015,2003,25,648,1
4290,UTPL_A0064,,White-headed Brush-Finch,no,BT,,no,no,2015,2003,25,67,1
4291,UTPL_A0545,,White-winged guan ,no,,,no,no,2015,2003,22,532,8
4292,UTPL_A0364,,White-edged Oriole,no,BT,,no,no,2015,2003,37,342,1
4293,UTPL_A0484,,Short-tailed Woodstar,no,BT,,no,no,2015,2003,77,465,8
4294,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,2015,2003,60,280,1
4295,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,2015,2003,60,624,3
4296,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,2015,2003,71,758,4
4297,UTPL_A0635,,Gray-and-white Tyrannulet,no,BT,,no,no,2015,2003,81,617,1
4298,UTPL_A0585,,Rufous-browed Tyrannulet,no,,,no,no,2015,2003,81,572,8
4299,UTPL_A0460,,Baird's Flycatcher,no,BT,,no,no,2015,2003,81,437,1
4300,UTPL_A0592,,Cinereous Finch,no,BT,,no,no,2015,2003,73,580,8
4301,UTPL_A0702,,Sulphur-throated Finch,no,BT,,no,no,2015,2003,73,682,1
4302,UTPL_A0664,,Crimson-breasted Finch,no,BT,MI,no,no,2015,2003,73,645,1
4303,UTPL_A0667,Aimophila stolzmanni,Tumbes Sparrow,no,BT,,no,no,2015,2003,25,648,1
4304,UTPL_A0051,,Black-capped Sparrow,no,BT - RM,,no,no,2015,2003,25,57,1
4305,UTPL_A0306,,Coastal miner ,no,,,no,no,2015,2003,31,291,8
4306,UTPL_A0364,,White-edged Oriole,no,BT,,no,no,2015,2003,37,342,1
4307,UTPL_A0546,,Bearded Guan,no,LVI,,no,no,2015,2003,22,533,8
4308,UTPL_A0001,,Wattled Guan,no,,,no,no,2015,2003,22,1,8
4309,UTPL_A0337,,Purple-throated Sunangel,no,S-SO,,no,no,2015,2003,77,320,8
4310,UTPL_A0187,,Rainbow Starfrontlet,no,S-SO,,no,no,2015,2003,77,183,8
4311,UTPL_A0144,Acestrura bombus,Little Woodstar,no,BT,,no,no,2015,2003,77,143,8
4312,UTPL_A0116,,Guayaquil Woodpecker,no,BT,,no,no,2015,2003,55,119,3
4313,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,2015,2003,60,624,3
4314,UTPL_A0481,,Gray-headed Antbird,no,S-SO,,no,no,2015,2003,71,461,8
4315,UTPL_A0740,,Rufous-necked Foliage-gleaner,no,S-SO,,no,no,2015,2003,31,724,8
4316,UTPL_A0601,,Black-chested Fruiteater,no,LOrA,,no,no,2015,2003,21,589,8
4317,UTPL_A0826,,Plumbeous-backed Thrush,no,BT,,no,no,2015,2003,80,804,1
4318,UTPL_A0079,,Three-banded Warbler,no,S-SO,,no,no,2015,2003,48,81,8
4319,UTPL_A0484,,Short-tailed Woodstar,no,BT,,no,no,2015,2003,77,465,8
4320,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,2015,2003,60,280,1
4321,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,2015,2003,71,758,4
4322,UTPL_A0737,,Necklaced Spinetail,no,BT,,no,no,2015,2003,31,720,8
4323,UTPL_A0585,,Rufous-browed Tyrannulet,no,,,no,no,2015,2003,81,572,8
4324,UTPL_A0592,,Cinereous Finch,no,BT,,no,no,2015,2003,73,580,8
4325,UTPL_A0702,,Sulphur-throated Finch,no,BT,,no,no,2015,2003,73,682,1
4326,UTPL_A0586,,Peruvian Plantcutter,no,,,no,no,2015,2003,21,573,8
4327,UTPL_A0306,,Coastal miner ,no,,,no,no,2015,2003,31,291,8
4328,UTPL_A0454,,Rufous Flycatcher,no,,,no,no,2015,2003,81,430,8
4329,UTPL_A0069,,Bay-crowned Brush-Finch,no,S-SO,,no,no,2015,2003,25,72,8
4330,UTPL_A0510,,Piura Chat-Tyrant ,no,,,no,no,2015,2003,81,493,8
4331,UTPL_A0739,,Russet-bellied Spinetail,no,,,no,no,2015,2003,31,723,8
4332,UTPL_A0387,,Rusty-crowned Tit-spinetail,no,,,no,no,2015,2003,31,361,8
4333,UTPL_A0079,,Three-banded Warbler,no,S-SO,,no,no,2015,2003,48,81,8
4357,UTPL_A0396,,Tumbes Hummingbird,si,BT,,no,no,,2015,77,371,1
4358,UTPL_A0016,,Amazilia Hummingbird,si,,,no,no,,2015,77,17,1
4359,UTPL_A0704,,Olivaceous Woodcreeper,si,,,no,no,,2015,31,684,1
4360,UTPL_A0455,,Dusky-capped Flycatcher,si,,,no,no,,2015,81,431,1
4361,UTPL_A0838,,Red-eyed Vireo,si,,MB - C / MA - C,no,no,,2015,83,818,1
4362,UTPL_A0807,,House Wren,si,,,no,no,,2015,78,784,1
4363,UTPL_A0826,,Plumbeous-backed Thrush,si,BT,,no,no,,2015,80,804,1
4364,UTPL_A0664,,Crimson-breasted Finch,si,BT,MI,no,no,,2015,73,645,1
4365,UTPL_A0103,,Yellow-rumped Cacique,si,,,no,no,,2015,37,104,1
4366,UTPL_A0396,,Tumbes Hummingbird,si,BT,,no,no,,2015,77,371,1
4367,UTPL_A0016,,Amazilia Hummingbird,si,,,no,no,,2015,77,17,1
4368,UTPL_A0286,,Bat Falcon,si,,,no,no,,2015,27,274,8
4369,UTPL_A0292,,Pacific Parrotlet,si,BT,,no,no,,2015,60,280,1
4370,UTPL_A0460,,Baird's Flycatcher,si,BT,,no,no,,2015,81,437,1
4371,UTPL_A0807,,House Wren,si,,,no,no,,2015,78,784,1
4372,UTPL_A0618,,Tropical Gnatcatcher,si,,,no,no,,2015,58,605,1
4373,UTPL_A0437,,Long-tailed Mockingbird,si,,,no,no,,2015,42,412,1
4374,UTPL_A0664,,Crimson-breasted Finch,si,BT,MI,no,no,,2015,73,645,1
4375,UTPL_A0364,,White-edged Oriole,si,BT,,no,no,,2015,37,342,1
4376,UTPL_A0396,,Tumbes Hummingbird,si,BT,,no,no,,2015,77,371,1
4377,UTPL_A0016,,Amazilia Hummingbird,si,,,no,no,,2015,77,17,1
4378,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,si,BT,,no,no,,2015,71,758,4
4379,UTPL_A0119,,Southern Beardless-Tyrannulet,si,,,no,no,,2015,81,120,1
4380,UTPL_A0551,,Mouse-colored Tyrannulet,si,BT ssp,,no,no,,2015,81,536,8
4381,UTPL_A0551,,Mouse-colored Tyrannulet,si,,,no,no,,2015,81,536,8
4382,UTPL_A0373,,Riverside Tyrant,si,,,no,no,,2015,81,349,8
4383,UTPL_A0477,,Rusty-margined Flycatcher,si,,,no,no,,2015,81,456,8
4384,UTPL_A0462,,Streaked Flycatcher,si,,MA - C,no,no,,2015,81,439,1
4385,UTPL_A0455,,Dusky-capped Flycatcher,si,,,no,no,,2015,81,431,1
4386,UTPL_A0838,,Red-eyed Vireo,si,,MB - C / MA - C,no,no,,2015,83,818,1
4387,UTPL_A0807,,House Wren,si,,,no,no,,2015,78,784,1
4388,UTPL_A0618,,Tropical Gnatcatcher,si,,,no,no,,2015,58,605,1
4389,UTPL_A0826,,Plumbeous-backed Thrush,si,BT,,no,no,,2015,80,804,1
4390,UTPL_A0056,,Black-striped Sparrow,si,,,no,no,,2015,25,61,8
4391,UTPL_A0394,,White-tipped Dove,si,,,no,no,,2015,18,368,1
4392,UTPL_A0396,,Tumbes Hummingbird,si,BT,,no,no,,2015,77,371,1
4393,UTPL_A0813,,Ecuadorian Trogon,si,BT,,no,no,,2015,79,791,1
4394,UTPL_A0119,,Southern Beardless-Tyrannulet,si,,,no,no,,2015,81,120,1
4395,UTPL_A0838,,Red-eyed Vireo,si,,MB - C / MA - C,no,no,,2015,83,818,1
4396,UTPL_A0826,,Plumbeous-backed Thrush,si,BT,,no,no,,2015,80,804,1
4397,UTPL_A0437,,Long-tailed Mockingbird,si,,,no,no,,2015,42,412,1
4398,UTPL_A0786,,Blue-gray Tanager,si,,,no,no,,2015,73,765,1
4399,UTPL_A0568,,Southern Yellow-Grosbeak,si,,,no,no,,2015,13,553,1
4400,UTPL_A0103,,Yellow-rumped Cacique,si,,,no,no,,2015,37,104,1
4401,UTPL_A0016,,Amazilia Hummingbird,si,,,no,no,,2015,77,17,1
4402,UTPL_A0704,,Olivaceous Woodcreeper,si,,,no,no,,2015,31,684,1
4403,UTPL_A0807,,House Wren,si,,,no,no,,2015,78,784,1
4404,UTPL_A0826,,Plumbeous-backed Thrush,si,BT,,no,no,,2015,80,804,1
4405,UTPL_A0713,,Variable Seedeater,si,,,no,no,,2015,73,695,1
4406,UTPL_A0051,,Black-capped Sparrow,si,BT - RM,,no,no,,2015,25,57,1
4407,UTPL_A0568,,Southern Yellow-Grosbeak,si,,,no,no,,2015,13,553,1
4408,UTPL_A0396,,Tumbes Hummingbird,si,BT,,no,no,,2015,77,371,1
4409,UTPL_A0016,,Amazilia Hummingbird,si,,,no,no,,2015,77,17,1
4410,UTPL_A0385,,Streak-headed Woodcreeper,si,,,no,no,,2015,31,359,1
4411,UTPL_A0798,,Common Tody-Flycatcher,si,,,no,no,,2015,81,775,8
4412,UTPL_A0466,,Bran-colored Flycatcher,si,,,no,no,,2015,81,443,1
4413,UTPL_A0838,,Red-eyed Vireo,si,,MB - C / MA - C,no,no,,2015,83,818,1
4414,UTPL_A0807,,House Wren,si,,,no,no,,2015,78,784,1
4415,UTPL_A0716,,Parrot-billed Seedeater,si,BT,,no,no,,2015,73,700,1
4416,UTPL_A0664,,Crimson-breasted Finch,si,BT,MI,no,no,,2015,73,645,1
4417,UTPL_A0680,,Streaked Saltator,si,,,no,no,,2015,38,660,1
4418,UTPL_A0568,,Southern Yellow-Grosbeak,si,,,no,no,,2015,13,553,1
4817,UTPL_A0872,,Black Metaltail,,,,,,,,77,401,1
4818,UTPL_A0773,,Stripe-headed Antpitta,,,,,,,,33,303,1
4819,UTPL_A0820,,Chiguanco Thrush,,,,,,,,80,798,1
4820,UTPL_A0603,,Hepatic Tanager,,,MB,,,,,13,591,1
4821,UTPL_A0536,,Band-tailed Pigeon,,,,,,,,18,522,1
4822,UTPL_A0568,,Golden-bellied Grosbeak,,,,,,,,13,553,1
4823,UTPL_A0877,,Black-necked Woodpecker,,,,,,,,55,187,1
4824,UTPL_A0200,,Cinereous Conebill,,,,,,,,73,199,1
4825,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
4826,UTPL_A0565,,Mountain Caracara,,,,,,,,27,550,1
4827,UTPL_A0427,,Elegant Crescentchest,,BT,,,,,,41,400,1
4828,UTPL_A0187,,Rainbow Starfrontlet,,S-SO,,,,,,77,183,1
4829,UTPL_A0578,,Ash-breasted Sierra-Finch,,,,,,,,73,565,1
4830,UTPL_A0872,,Black Metaltail,,,,,,,,77,401,1
4831,UTPL_A0192,,Andean Flicker,,,,,,,,55,190,1
4832,UTPL_A0423,Otus koepckeae,Koepcke's Screech-Owl,,,,,,,,69,397,1
4833,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
4834,UTPL_A0821,,Great Thrush,,,,,,,,80,799,1
4835,UTPL_A0069,,Bay-crowned Brush-Finch,,S-SO,,,,,,25,72,1
4836,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
4837,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
4838,UTPL_A0739,,Russet-bellied Spinetail,,,,,,,,31,723,5
4839,UTPL_A0317,,Peruvian Pygmy-Owl,,BT,,,,,,69,300,1
4840,UTPL_A0133,,Plain-colored Seedeater,,,,,,,,73,133,1
4841,UTPL_A0675,,Golden-billed Saltator,,,,,,,,13,656,1
4842,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
4843,UTPL_A0487,,Purple-collared Woodstar,,,,,,,,77,469,1
4844,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
4845,UTPL_A0542,,Giant Hummingbird,,,,,,,,77,528,1
4846,UTPL_A0387,,Rusty-crowned Tit-spinetail,,,,,,,,31,361,1
4847,UTPL_A0598,Thraupis bonariensis,Blue-and-yellow Tanager,,,,,,,,73,586,4
4848,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4849,UTPL_A0579,,Plumbeous Sierra-Finch,,,,,,,,73,567,1
4850,UTPL_A0079,,Three-banded Warbler,,S-SO,,,,,,48,81,1
4851,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,,BT,,,,,,78,123,1
4852,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
4853,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
4854,UTPL_A0510,,Piura Chat-Tyrant ,,,,,,,,81,493,3
4855,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
4856,UTPL_A0728,,White-collared Swift,,,,,,,,6,710,1
4857,UTPL_A0087,,Great Horned Owl,,,,,,,,69,89,1
4858,UTPL_A0692,,Unicolored Tapaculo,,,,,,,,64,672,1
4859,UTPL_A0009,,Shining Sunbeam,,,,,,,,77,9,1
4860,UTPL_A0947,,Peruvian Sierra-Finch,,,,,,,,25,566,1
4861,UTPL_A0193,,Sparkling Violetear,,,,,,,,77,191,1
4862,UTPL_A0592,,Cinereous Finch,,BT,,,,,,73,580,1
4863,UTPL_A0394,,White-tipped Dove,,,,,,,,18,368,1
4864,UTPL_A0132,,Band-tailed Seedeater,,,,,,,,73,132,1
4865,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
4866,UTPL_A0542,,Giant Hummingbird,,,,,,,,77,528,1
4867,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
4868,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4869,UTPL_A0946,,Mourning Sierra-Finch,,,,,,,,25,564,1
4870,UTPL_A0855,,Rufous-collared Sparrow,,,,,,,,25,833,1
4871,UTPL_A0926,,Spot-billed Ground-Tyrant,,,MA - D,,,,,81,425,1
4872,UTPL_A0861,,Yellow-billed Tit-Tyrant,,,,,,,,81,28,1
4873,UTPL_A0132,,Band-tailed Seedeater,,,,,,,,73,132,1
4874,UTPL_A0743,Caprimulgus longirostris,Band-winged Nightjar,,,,,,,,12,727,1
4875,UTPL_A0872,,Black Metaltail,,,,,,,,77,401,1
4876,UTPL_A0619,,Bronze-tailed Comet,,,,,,,,77,606,1
4877,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
4878,UTPL_A0542,,Giant Hummingbird,,,,,,,,77,528,1
4879,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
4880,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4881,UTPL_A0946,,Mourning Sierra-Finch,,,,,,,,25,564,1
4882,UTPL_A0487,,Purple-collared Woodstar,,,,,,,,77,469,1
4883,UTPL_A0578,,Ash-breasted Sierra-Finch,,,,,,,,73,565,1
4884,UTPL_A0855,,Rufous-collared Sparrow,,,,,,,,25,833,1
4885,UTPL_A0899,,Spot-throated Hummingbird,,,,,,,,77,372,1
4886,UTPL_A0394,,White-tipped Dove,,,,,,,,18,368,1
4887,UTPL_A0016,,Amazilia Hummingbird,,,,,,,,77,17,1
4888,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
4889,UTPL_A0079,,Three-banded Warbler,,S-SO,,,,,,48,81,1
4890,UTPL_A0205,,Tropical Pewee,,,,,,,,81,203,1
4891,UTPL_A0692,,Unicolored Tapaculo,,,,,,,,64,672,1
4892,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
4893,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
4894,UTPL_A0492,,Andean Tinamou,,,,,,,,75,475,1
4895,UTPL_A0743,Caprimulgus longirostris,Band-winged Nightjar,,,,,,,,12,727,1
4896,UTPL_A0598,Thraupis bonariensis,Blue-and-yellow Tanager,,,,,,,,73,586,4
4897,UTPL_A0028,,Black-crested Tit-Tyrant,,S-SO,,,,,,81,29,1
4898,UTPL_A0475,Brasileuterus negrocristata,Black-crested Warbler,,,,,,,,48,454,4
4899,UTPL_A0877,,Black-necked Woodpecker,,,,,,,,55,187,1
4900,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
4901,UTPL_A0820,,Chiguanco Thrush,,,,,,,,80,798,1
4902,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
4903,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,,BT,,,,,,78,123,1
4904,UTPL_A0568,,Golden-bellied Grosbeak,,,,,,,,13,553,1
4905,UTPL_A0191,Piculus rubiginosus,Golden-olive Woodpecker,,,,,,,,55,189,1
4906,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
4907,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4908,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
4909,UTPL_A0487,,Purple-collared Woodstar,,,,,,,,77,469,1
4910,UTPL_A0387,,Rusty-crowned Tit-spinetail,,,,,,,,31,361,1
4911,UTPL_A0855,,Rufous-collared Sparrow,,,,,,,,25,833,1
4912,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
4913,UTPL_A0459,,Slate-throated Whitestart,,,,,,,,48,436,1
4914,UTPL_A0588,Veniliornis fumigatus/Leuconotopicus fumigatus,Smoky-brown Woodpecker,,,,,,,,55,575,1
4915,UTPL_A0007,,Speckled Hummingbird,,,,,,,,77,7,1
4916,UTPL_A0471,,Streak-throated Bush-Tyrant,,,,,,,,81,448,1
4917,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
4918,UTPL_A0016,,Amazilia Hummingbird,,,,,,,,77,17,1
4919,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
4920,UTPL_A0492,,Andean Tinamou,,,,,,,,75,475,1
4921,UTPL_A0743,Caprimulgus longirostris,Band-winged Nightjar,,,,,,,,12,727,1
4922,UTPL_A0598,Thraupis bonariensis,Blue-and-yellow Tanager,,,,,,,,73,586,4
4923,UTPL_A0387,,Rusty-crowned Tit-spinetail,,,,,,,,31,361,1
4924,UTPL_A0028,,Black-crested Tit-Tyrant,,S-SO,,,,,,81,29,1
4925,UTPL_A0855,,Rufous-collared Sparrow,,,,,,,,25,833,1
4926,UTPL_A0475,Brasileuterus negrocristata,Black-crested Warbler,,,,,,,,48,454,4
4927,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
4928,UTPL_A0877,,Black-necked Woodpecker,,,,,,,,55,187,1
4929,UTPL_A0459,,Slate-throated Whitestart,,,,,,,,48,436,1
4930,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
4931,UTPL_A0588,Veniliornis fumigatus/Leuconotopicus fumigatus,Smoky-brown Woodpecker,,,,,,,,55,575,1
4932,UTPL_A0820,,Chiguanco Thrush,,,,,,,,80,798,1
4933,UTPL_A0007,,Speckled Hummingbird,,,,,,,,77,7,1
4934,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
4935,UTPL_A0471,,Streak-throated Bush-Tyrant,,,,,,,,81,448,1
4936,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,,BT,,,,,,78,123,1
4937,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
4938,UTPL_A0568,,Golden-bellied Grosbeak,,,,,,,,13,553,1
4939,UTPL_A0079,,Three-banded Warbler,,S-SO,,,,,,48,81,1
4940,UTPL_A0205,,Tropical Pewee,,,,,,,,81,203,1
4941,UTPL_A0191,Piculus rubiginosus,Golden-olive Woodpecker,,,,,,,,55,189,1
4942,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
4943,UTPL_A0692,,Unicolored Tapaculo,,,,,,,,64,672,1
4944,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
4945,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4946,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
4947,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
4948,UTPL_A0487,,Purple-collared Woodstar,,,,,,,,77,469,1
4949,UTPL_A0400,,Franklin's Gull,,,MB - P,,,,,40,375,1
4950,UTPL_A0400,,Franklin's Gull,,,MB - P,,,,,40,375,1
4951,UTPL_A0400,,Franklin's Gull,,,MB - P,,,,,40,375,1
4952,UTPL_A0400,,Franklin's Gull,,,MB - P,,,,,40,375,1
4953,UTPL_A0356,,Barn Swallow,,,MB,,,,,35,338,1
4954,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
4955,UTPL_A0285,,Peregrine Falcon,,,MB-C,,,,,27,273,1
4956,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
4957,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
4958,UTPL_A0387,,Rusty-crowned Tit-spinetail,,,,,,,,31,361,1
4959,UTPL_A0394,,White-tipped Dove,,,,,,,,18,368,1
4960,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
4961,UTPL_A0312,,Variable Hawk,,,,,,,,1,297,1
4962,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
4963,UTPL_A0395,,Green-tailed Trainbearer,,,,,,,,77,369,1
4964,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
4965,UTPL_A0430,,Tyrian Metaltail,,,,,,,,77,402,1
4966,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
4967,UTPL_A0475,Brasileuterus negrocristata,Black-crested Warbler,,,,,,,,48,454,4
4968,UTPL_A0471,,Streak-throated Bush-Tyrant,,,,,,,,81,448,1
4969,UTPL_A0459,,Slate-throated Whitestart,,,,,,,,48,436,1
4970,UTPL_A0536,,Band-tailed Pigeon,,,,,,,,18,522,1
4971,UTPL_A0855,,Rufous-collared Sparrow,,,,,,,,25,833,1
4972,UTPL_A0598,Thraupis bonariensis,Blue-and-yellow Tanager,,,,,,,,73,586,4
4973,UTPL_A0821,,Great Thrush,,,,,,,,80,799,1
4974,UTPL_A0820,,Chiguanco Thrush,,,,,,,,80,798,1
4975,UTPL_A0807,,House Wren,,,,,,,,78,784,1
4976,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
4977,UTPL_A0780,,Peruvian Sheartail,,,Errs,,,,,77,761,1
4978,UTPL_A0423,Otus koepckeae,Koepcke's Screech-Owl,,,,,,,,69,397,1
4979,UTPL_A0212,,Line-cheeked Spinetail,,S-SO,,,,,,31,208,1
4980,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
4981,UTPL_A0869,,Andean Parakeet,,,,,,,,60,85,1
